OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,x,y,Longitude,Latitude
4150,1478,832852.0,60,Alaska Bldg,Alaska Bldg,618 2nd Ave,98104.0,1270561.07296711,223539.496615931,-122.33262961773544,47.60294649915171
4151,2070,681514.0,530,Bartell Drugs-Inglewood,Bartell Drugs-Inglewood,14130 Juanita Dr NE,98011.0,1293447.35691886,269206.632971764,-122.24326737444161,47.729305773061924
4152,2311,429613.0,61,Seattle Animal Shelter,Seattle Animal Shelter,2061 15th Ave W,98119.0,1259991.21090478,236632.816557854,-122.3765299083601,47.63826190864999
4153,2462,0.0,510,Columbia City Link Light Rail Station,Columbia City LLR Station,Martin Luther King Jr Way S & S Edmunds St,98108.0,1280136.51575844,207530.442348018,-122.29259232784013,47.559570499217315
4154,1820,412661.0,480,Seattle Asian Art Museum,Seattle Asian Art Museum,1400 E Prospect St,98112.0,1275299.26099728,233426.451907605,-122.31419817278221,47.63029789854215
4155,2160,875508.0,240,The 5th Avenue Theatre,The 5th Ave,1308 5th Ave,98101.0,1270275.03121635,225816.761090264,-122.33396884891985,47.60917312732893
4156,1586,832871.0,64,"Federal Bldg, Henry M Jackson","Federal Bldg, Henry M Jackson",915 2nd Ave,98174.0,1269863.47593711,224162.812954605,-122.33550608852248,47.60461769725976
4157,1232,0.0,600,North City Park,North City Park,NE 194th St & 10th Ave NE,0.0,1274790.74987519,284001.029892102,-122.32022283530183,47.7688944595877
4158,6007022,0.0,600,Thomas Street Mini Park,Thomas Street Mini Park,306 Bellevue Ave E,98102.0,1272271.10202736,230106.308941603,-122.32621569580111,47.62103707728459
4159,2446,197398.0,64,Snoqualmie Post Office,Snoqualmie Post Office,8264 Olmstead Ln SE,98065.0,1395102.10308403,193586.973187774,-121.82627719317334,47.526370599242135
4160,2269,177512.0,530,Bothell QFC,Bothell QFC,18921 Bothell Way NE,98011.0,1301463.11647786,282147.740619689,-122.21164356377649,47.765175729261
4161,1496,445417.0,60,Bell Plaza,Bell Plaza,1600 7th Ave,98191.0,1270133.87204985,227340.319066778,-122.3346614811883,47.61334160383217
4162,2164,448213.0,60,605 Union Station Bldg,605 Union Station Bldg,605 5th Ave S,98104.0,1271531.65698394,221373.440580606,-122.32852554225305,47.59706116687756
4163,1283,579287.0,120,Riverton Crest Cemetery,Riverton Crest,3400 S 140th St,98168.0,1280277.96134169,177832.549644187,-122.28974339849908,47.478175933815514
4164,57,0.0,600,Mill Pond Park,Mill Pond Park,Kennedy Ave SE,98032.0,1296261.26598918,100803.348059848,-122.21951045913794,47.267847190786604
4165,1266,503894.0,390,Boulevard Park Library,Boulevard Park Lib,12015 Roseberg Ave S,98168.0,1275917.93200402,184147.904139444,-122.30786046856709,47.49525867646289
4166,2258,94810.0,530,Bellevue QFC,Bellevue QFC,10116 NE 8th St,98004.0,1302040.45062502,228574.657477349,-122.20541275600084,47.61835785327705
4167,1892,438353.0,360,Vintage Park Hotel,Vintage Park H,5th Ave & Spring St,98101.0,1270640.51211269,225217.461107776,-122.33244015989895,47.607549991420235
4168,898,0.0,600,Fremont Canal Park,Fremont Canal Park,N Canal St & Phinney Ave N,98103.0,1264695.66901553,241468.364957601,-122.35783981684555,47.65177291128185
4169,1725,401077.0,360,Heritage Inn-Airport,Heritage Inn Airport,16838 Pacific Hwy S,98188.0,1278853.22600219,168103.68983686,-122.29475662462764,47.45143511617518
4170,1489,0.0,330,Kaiser Permanente - Capitol Hill South,Kaiser Permanente,125 16th Ave E,98112.0,1275710.88878295,229303.619602099,-122.31220778000444,47.61901898916977
4171,866,0.0,510,Pioneer Square Tunnel Station,Pioneer Square Station,James St & 3rd Ave,98104.0,1270860.99986069,223468.96886985,-122.33140853629398,47.60276919646145
4172,166,0.0,600,Pikes Peak Greenbelt Park,Pikes Peak Greenbelt Park,122nd Ave NE & NE 39th St,98005.0,1309441.94992961,238120.664960101,-122.17608193660024,47.64488193959326
4173,1772,442639.0,630,Pier 67,Pier 67,Alaskan Way & Wall St,98121.0,1265997.55387895,227064.84291169,-122.3514060116713,47.61236409186036
4174,976,0.0,600,Sacajawea Playground,Sacajawea Playground,1800 NE 94th St,98115.0,1277185.48163427,257666.195750847,-122.30843403108584,47.69683784734184
4175,2340,840199.0,360,Hotel Max,Hotel Max,620 Stewart St,98191.0,1269664.42154519,227619.028811187,-122.33658647656773,47.61408041592886
4176,1036,530868.0,390,Rainier Beach Library,Rainier Beach Lib,9125 Rainier Ave S,98118.0,1285338.63593161,193490.837881356,-122.27046507284543,47.5213562167728
4177,902108,0.0,902,Good Weather Bicycle & Repair,Good Weather Bicycle & Repair,1424 11th Ave,98122.0,1274290.22987886,227373.710404187,-122.31781615764037,47.61365416231784
4178,902115,189907.0,902,The Bike Lair,The Bike Lair,8203 SE 38th Pl,98040.0,1295860.00005944,213386.000518769,-122.2293512601584,47.576420319693355
4179,903025,0.0,903,Magnolia Farmers Market,Magnolia Farmers Market,West McGraw and 33rd Ave W,98199.0,1254215.75985727,237237.299928933,-122.40000152465942,47.6395988586116
4180,903054,0.0,903,Woodinville Farmers Market,Woodinville Farmers Market,13205 NE 175th St,98072.0,1313318.99991827,277659.999923274,-122.16312763441039,47.753446472589445
4181,903062,0.0,903,Carnation Farmers Market,Carnation Farmers Market,31020 NE 40th St,98014.0,1371813.28253578,236990.50941202,-121.92301725323662,47.64448622156662
4182,903073,0.0,903,Crossroads Bellevue Farmers Market,Crossroads Farmers Market,15600 NE 8th St,98008.0,1320519.66104186,228907.957335681,-122.13051891189482,47.620149998548314
4183,999004,835133.0,999,SeaPark Garage,SeaPark Garage,609 6th Ave,98104.0,1271546.26817518,224128.177197099,-122.32868326828142,47.60461260300348
4184,999008,927987.0,999,Seattle Public Library Parking,Seatle Library Parking,415 Spring St,98104.0,1270618.11058269,225056.334789604,-122.332518231077,47.607107152784394
4185,363,0.0,600,Pine Lake Park,Pine Lake Park,SE 26th St & 228th Ave SE,98075.0,1342994.49207635,216669.291852444,-122.03862151698523,47.58760399418475
4186,2411,709583.0,64,Federal Way Post Office,Federal Way Post Office,32829 Pacific Hwy S,98003.0,1273030.16415752,115566.937955186,-122.31420165519266,47.307127780248166
4187,692,0.0,600,Tonkins Park,Tonkin Park,Williams Ave S & S 4th St,98057.0,1300704.34010828,177499.265861943,-122.20713262265369,47.47829205943249
4188,413,820667.0,600,Grandview Park,Grandview Park,Military Rd S,98198.0,1280723.00507103,148856.400903687,-122.2857327829151,47.398775425619085
4189,1052,0.0,600,West Queen Anne Playfield,W QA Playground,Blaine St & 3rd Ave W,98119.0,1264357.37507269,235364.952951849,-122.35872129125534,47.635025393827085
4190,795,162542.0,600,Cottage Lake Park,Cottage Lake Park,18800 NE Woodinville-Duvall Rd,98077.0,1332559.6891271,278158.62786302,-122.08495305342805,47.75569789371679
4191,1244,0.0,600,Burien Park,Burien Park,SW 146th St & 4th Ave SW,98166.0,1267763.42501912,175679.53295286,-122.3401693210553,47.471614063159
4192,1557,442594.0,60,Denny Bldg,Denny Bldg,2200 6th Ave,98121.0,1268563.13601811,228490.289863944,-122.34111981577853,47.61640945098711
4193,10001886,0.0,120,Swedish Cemetery,Swedish,9525 NE 191st St,98011.0,1301238.22453919,282505.085705519,-122.21258390190013,47.76614417757928
4194,1651,0.0,360,Holiday Inn-Duwamish,Holiday Inn Duwamish,S 112th St & Pacific Hwy S,98168.0,1279649.87499945,187006.688120022,-122.29298639514079,47.503289615709946
4195,1585,168945.0,330,Fairfax Behavioral Health - Kirkland,Fairfax Behavioral Health,10200 NE 132nd St,98034.0,1302943.3408796,265440.882957354,-122.20441545855427,47.71945409698244
4196,479,35760.0,600,Marsh Park,Marsh Park,6605 Lake Washington Blvd NE,98033.0,1301788.10696961,245865.699994937,-122.20768777343041,47.665741135820575
4197,365,0.0,600,Squak Mountain State Park,Squak Mtn State Park Natural Area,Squak Mountain Rd,98027.0,1296959.31347761,218884.512487605,-122.22530112886744,47.59154655567584
4198,1549,834657.0,60,Columbia Center,Columbia Center,701 5th Ave,98104.0,1271069.29209502,224106.200206935,-122.33061464302234,47.60452694132833
4199,1740,945592.0,60,Oceanic Bldg,Oceanic Bldg,84 University St,98101.0,1268950.77795936,224861.666543767,-122.33926053166256,47.6064843321783
4200,2120,803272.0,62,Maleng Regional Justice Center,Maleng Regional Justice Center,401 4th Ave N,98032.0,1292358.56907019,143542.606741264,-122.23836870433838,47.384802431294084
4201,3400001,713051.0,340,Auburn Public Health Center,Auburn Public Health Center,901 Auburn Way N,98002.0,1295644.5034432,118450.183829099,-122.22327771066654,47.316187043026815
4202,660142,436744.0,66,Station 6,6,405 Martin Luther King Jr. Way S,98144.0,1279143.45344011,221945.572310358,-122.29772448963065,47.59903060815679
4203,660143,440755.0,66,Station 34,34,633 32nd Ave E,98112.0,1280928.12506761,231773.00016202,-122.29124676660285,47.62606043220186
4204,660004,236851.0,66,Station 4,4,4216 Factoria Blvd SE,98006.0,1310740.50015402,210856.531168267,-122.16889543975678,47.57021086121952
4205,144,0.0,600,North Towne Park,North Towne Park,Bellevue Way NE,98004.0,1303266.09515536,234793.271024361,-122.20089199681904,47.6354632164451
4206,1672,834099.0,62,King County Administration Bldg,KC Admin Bldg,500 4th Ave,98104.0,1271388.87085219,223506.958951354,-122.3292722276913,47.60290147531057
4207,2064,0.0,530,Bartell Drugs-Renton,Bartell Drugs-Renton,4700 NE 4th St,98059.0,1313462.33887044,181451.6739676,-122.15582417836282,47.48973857283511
4208,6007590,0.0,600,Riverpoint Park,Riverpoint Park,M St NE & 32nd St NE,98001.0,1298837.24902619,125547.775933102,-122.21092111777284,47.33579913470016
4209,1249,0.0,600,Kiwanis Park in Burien,Kiwanis Park in Burien,150 SW 162nd St,98166.0,1268223.62488611,170870.15608868,-122.33792880033542,47.45845641317401
4210,6005073,0.0,600,New Si View Park,New Si View Park,340th Ave NE to 564th Ave NE and NE 205th St to SE 80th St,0.0,1406129.50688219,178459.989006102,-121.78089304388054,47.48528453940449
4211,1680,36816.0,360,La Quinta Inn-Bellevue,La Quinta Inn - Bellevue,10530 NE Northup Way,98033.0,1303654.22594078,237432.061022356,-122.19950797649454,47.642715183679535
4212,2424,619833.0,64,Maple Valley Post Office,Maple Valley Post Office,22023 SE Wax Rd,98038.0,1339781.47323994,145282.369009778,-122.04707768369393,47.39178322585262
4213,2157,0.0,240,Cornish Playhouse,Cornish Playhouse,201 Mercer St,98109.0,1265832.99285635,231226.035376683,-122.35240603478303,47.623760833220665
4214,1742,0.0,690,Old Mill Town,Old Mill Town,5th Ave & Main St,98001.0,1287785.00407036,106814.000080526,-122.25409008966031,47.283898676241975
4215,10001881,0.0,120,Redmond Pioneer Cemetery,Redmond Pioneer,7201 180th Ave NE,98052.0,1328185.8100796,246849.300061852,-122.10063624298782,47.669679291462344
4216,135,107670.0,360,Hyatt Regency-Bellevue,Hyatt Regency-Bellevue,900 Bellevue Way NE,98004.0,1303125.55508211,228519.818020105,-122.20100974969473,47.61826048592425
4217,784,404991.0,600,Vashon Sportsmens Club,Vashon Sportsmen's Club,Singer Rd W & Cemetary Rd,98070.0,1233155.08216244,159012.171930686,-122.47862780956083,47.42398728384631
4218,2450,319125.0,64,Wallingford Post Office,Wallingford Post Office,1329 N 47th St,98103.0,1268894.43817702,245285.989212111,-122.34111094100676,47.662463607377056
4219,2392,831814.0,64,Ballard Post Office,Ballard Post Office,5706 17th Ave NW,98107.0,1259793.58728428,248362.570001185,-122.3782864595717,47.67040152353761
4220,1689,840193.0,60,Lloyd Bldg,Lloyd Bldg,603  Stewart St,98101.0,1269631.9449041,227465.951033354,-122.33670599951559,47.613659095750904
4221,660016,396576.0,66,Station 46 - HQ,46 - HQ,3521 S 170th St,98188.0,1280867.99985978,167908.828021854,-122.28660006812939,47.451005593609096
4222,6005007,0.0,600,Big Field,Big Field,7031 148 Ave NE,0.0,1314006.78988127,202942.990893021,-122.15511530350261,47.54867378395607
4223,1511,590486.0,420,Boeing,Boeing,7755 E Marginal Way S,98108.0,1274226.22147669,198329.291787103,-122.31580735343404,47.53404055934469
4224,636,0.0,600,Reservoir Park - Kirkland,Reservoir Park,3rd St & 15th Ave,98033.0,1302579.49711911,253780.215990022,-122.2050490210293,47.68747390738988
4225,774,0.0,600,Recreation Area,Recreation Area,Sandy Shore Dr SW,98070.0,1229921.1250477,134154.219022021,-122.48952774218078,47.355665153249895
4226,1644,13991.0,480,Henry Art Gallery,Henry Art Gallery,4051 George Washington Ln NE,98195.0,1276094.42607361,242963.82522127,-122.31171690694289,47.656481563292814
4227,650005,9258.0,65,Maple Valley Police Department,Maple Valley PD,22017 SE Wax Rd,98038.0,1339762.31481369,145067.713927269,-122.04714135080307,47.39119399741716
4228,650011,375887.0,65,KC Precinct 2 Headquarters,KC Precinct 2 HQ,801 228th Ave SE,98075.0,1343521.23150843,221666.048591182,-122.03680391616061,47.6013234763709
4229,580035,986831.0,580,On-Demand Lockers at Issaquah Transit Center,Issaquah Transit Center ,1050 17th Ave NW,98027.0,1337043.00004236,200076.999905854,-122.06166243695964,47.54186408218537
4230,860,438405.0,330,Harborview Medical Center,Harborview Medical Center,325 9th Ave,98104.0,1272780.05015644,223851.792907357,-122.32366124290479,47.603920649991714
4231,2739,439096.0,600,Yesler Community Center,Yesler Community Center,917 E Yesler Way,98122.0,1273658.45653611,222963.629001275,-122.32003169285063,47.60153278885381
4232,2214,784368.0,600,Muckleshoot Indian Casino,Muckleshoot Indian Casino,2402 Auburn Way S,98002.0,1302332.20036961,109162.335935026,-122.1956592598469,47.291056595961784
4233,6002661,0.0,600,Evans Creek Natural Area,Evans Creek Natural Area,196th NE and NE 60th,98052.0,1334193.95488743,245351.094068766,-122.07615607816565,47.66584114116403
4234,98,0.0,600,Sacajawea Park,Sacajawea Park,Redondo Way S & SW Dash Point Rd,0.0,1272798.70497477,125605.341106683,-122.31591382320643,47.33463046876908
4235,2039,705786.0,420,Weyerhaeuser Company,Weyerhaeuser Company,220 Occidental Ave S,98104.0,1270561.4492787,222591.913537353,-122.33255326934704,47.600349222551365
4236,2454,83026.0,64,Woodinville Post Office,Woodinville Post Office,17610 Woodinville-Snohomish Rd,98072.0,1314096.36811419,278605.28018494,-122.16003416615685,47.75607432726644
4237,3600036,454227.0,360,Marriot Renaissance Seattle Hotel,Renaissance,515 Madison St,98104.0,1271044.32396911,224940.315992773,-122.33078162252794,47.60681189674288
4238,6002480,0.0,600,Whispering Firs Bog,Whispering Firs Bog,Madrona Dr and Grand Ave,0.0,1238518.82996511,175788.115084767,-122.45839622877112,47.47028037747163
4239,6007244,0.0,600,Picardo (Rainier) P-Patch,Picardo (Rainier) P-Patch,NE 80th St and 25th Ave NE,98115.0,1279061.99789436,254264.037857026,-122.30055186901602,47.68761093573205
4240,6005072,0.0,600,Riverfront Property,Riverfront Property,8394 North Fork Rd SE,0.0,1404011.80508086,181566.038896352,-121.78961317119142,47.49372728374309
4241,902090,336123.0,902,The Bike Shack,The Bike Shack,10228 Fischer Pl NE,98125.0,1279081.53361644,259803.263327107,-122.30090142106185,47.70279488113734
4242,1931,0.0,300,Glen Acres Golf & Country Club,Glen Acres GC & CC,1000 S 112th St,98168.0,1273055.27106269,187462.674084693,-122.31969704450879,47.50419344271595
4243,1501,255625.0,360,Black Angus Motor Inn,Black Angus Motor Inn,12245 Aurora Ave N,98133.0,1268199.11607686,265935.043714434,-122.34557863860672,47.71902432272776
4244,6003152,0.0,600,Evans Creek Pond Site,Evans Creek Pond Site,1850 223 Pl NE,98053.0,1342103.79996011,231010.78515102,-122.04314398994228,47.62687789757502
4245,2271,0.0,530,Gateway QFC,Gateway QFC,18300 Midvale Ave N,98133.0,1268571.12484728,281991.593950361,-122.34534917004818,47.76305449042299
4246,1930,0.0,300,Golf Club at Redmond Ridge,Redmond Ridge GC,11825 Trilogy Pkwy NE,98053.0,1346699.45284228,259106.537030265,-122.02627541861486,47.70408926697809
4247,2129,898080.0,63,King South DSHS Community Services Office,South DSHS CSO,1313 W Meeker St,98032.0,1289366.31291561,142512.260048687,-122.25036849949241,47.38182782782922
4248,1777,475023.0,630,Terminal 30,Pier 30,E Marginal Way S & S Holgate St,98134.0,1268057.68394503,216695.982087776,-122.34223123181985,47.58405452481209
4249,6002438,0.0,600,City Hall - Auburn,City Hall - Auburn,Dorffel Dr E and E John St,0.0,1293813.13997994,115466.668142602,-122.23044087179446,47.307918254199954
4250,388,0.0,690,Panther Lake Center,Panther Lake Center,SE 208th St & 108th Ave SE,98031.0,1303016.55497202,154389.091938019,-122.19612913752555,47.41505850318988
4251,824,834694.0,690,Westlake Center,Westlake Center,1601 5th Ave,98101.0,1269504.74929236,226835.469354689,-122.33717164390096,47.61192415405785
4252,6003018,0.0,600,Boxley Creek Site,Boxley Creek Site,SE 168th St and 460th Ave SE,98045.0,1418221.7149812,165641.542858273,-121.73138646687947,47.450542933488876
4253,2318,518911.0,63,White Center DSHS Community Services Office,White Center DSHS CSO,9650 15th Ave SW,98106.0,1264789.42112461,191961.694286108,-122.35349204133287,47.51608249134209
4254,825,0.0,510,Westlake Tunnel Station,Westlake Station,5th Ave & Pine St,98191.0,1269672.49994111,226740.203141019,-122.33648413933332,47.61167201675962
4255,590,873244.0,210,Department of Licensing-North Bend,DOL - North Bend,402 Main Ave S,98045.0,1404581.20912577,181060.396863014,-121.78728476164014,47.492360550832665
4256,10000050,1005599.0,901,Black Diamond Library Ballot Drop Box,Black Diamond Library (055),24707 Roberts Dr,98010.0,1347859.75006236,115955.090066016,-122.01265440442519,47.31173719102439
4257,10000051,124849.0,901,Carnation Library Ballot Drop Box,Carnation Library (095),4804 Tolt Ave,98014.0,1374485.83001219,239161.280004859,-121.91230001689676,47.65054000106173
4258,10000052,477940.0,901,South Seattle College Ballot Drop Box,South Seattle College (475),6000 16th Ave SW,98106.0,1264919.12001219,203504.990097106,-122.3538902032843,47.54772919049341
4259,10000053,739450.0,901,Powell Avenue Ballot Drop Box,Powell Avenue (265),725 Powell Ave SW ,98057.0,1294624.74006277,175470.849971265,-122.23156418576707,47.472431913864355
4260,10000059,0.0,580,On-Demand Lockers at King Street Station,King Street Station,303 S Jackson St,98104.0,1271074.00009085,221912.999868944,-122.33042262306468,47.59851569313608
4261,10000107,,800,Tower Memorial Church,Tower Memorial Church,2116 W DRAVUS ST,98199.0,1258155.50952369,240463.092361853,-122.38428751828428,47.64865927541245
4262,10000108,,800,Calvary Ballard,Calvary Ballard,410 NW 62ND ST,98107.0,1263760.67875953,249738.558062851,-122.36229920276051,47.67439021383919
4263,10000109,,800,St. Luke's Episcopal Church,St. Luke's Episcopal Church,5710 22ND AVE NW,98107.0,1258261.92171244,248477.588143855,-122.38451123499362,47.670632317744676
4264,10000110,,800,Interfaith Community Sanctuary,Interfaith Community Sanctuary,1763 NW 62ND ST,98107.0,1258987.42354228,249548.371435359,-122.3816546300238,47.673607308939786
4265,10000112,,800,Ember Church,Ember Church,14434 NE 8TH ST,98007.0,1316545.13749486,228036.777975693,-122.14657225781217,47.617577220158594
4266,10000113,,800,Bellevue Christian Reformed Church,Christian Reformed Church,1221 148TH AVE NE,98007.0,1317148.45649819,229341.137571692,-122.14421646814688,47.62118078617921
4267,1932,568622.0,300,Golf Club at Newcastle,Newcastle GC,15500 Six Penny Ln,98059.0,1316730.50785902,197995.738976523,-122.14374677339423,47.5352406105013
4268,671,0.0,600,Kiwanis Bicentennial Air Park,Kiwanis Bicentennial Air Park,Rainier Ave N & Airport Way,98057.0,1298190.28312853,179999.23494336,-122.21747912189889,47.48502110607372
4269,6005096,0.0,600,Ebright Creek Park,Ebright Creek Park,212th Ave SE and SE 13th Pl,98075.0,1337841.4049416,220474.002090767,-122.05974632802334,47.59781008203171
4270,1710,839318.0,60,Metropolitan Park Bldg,Metropolitan Park Bldg,Boren Ave & Olive Way,98101.0,1271091.25005636,228281.953010276,-122.33085501451347,47.61597372865673
4271,2315,915445.0,600,A. B. Ernst Park,A B Ernst Park,723 N 35th St,98103.0,1266904.75711702,240809.801970273,-122.34882604166538,47.65008743208842
4272,902014,774395.0,902,Branford Bike,Branford Bike,2404 10th Ave E,98102.0,1273977.94507036,237537.92760852,-122.3198779901071,47.64149753035109
4273,902029,0.0,902,REI,REI,735 NW Gilman Blvd,98027.0,1340301.26878828,199893.038003445,-122.04846048301232,47.54150161826037
4274,67008,579405.0,67,KC Medic 5,KC Medic 5,211 Mill Ave S,98055.0,1301654.26012444,178387.510148436,-122.20335589254027,47.480773208430634
4275,9960,,999,UseBackDoorAnnouncement,UseBackDoor,201 S Jackson St,98104.0,1270812.29260902,222152.03449586,-122.33150201711209,47.599156918609694
4276,6002583,0.0,600,North Bellevue Community Park,North Bellevue Community Park,SE Park St & Boalch Ave SE,0.0,1317097.1101442,238891.56597735,-122.14508470798029,47.64735697129213
4277,974,0.0,600,Ravenna Park,Ravenna Park,NE 62nd & 15th Ave NE,0.0,1277484.14901595,248563.850110441,-122.3065138876604,47.67190418333943
4278,6002812,0.0,600,Heritage Park,Heritage Park,NE Woodinville-Duvall Rd and 188th NE,0.0,1300932.17889144,250548.663069934,-122.2115012270388,47.67853539119075
4279,2362,0.0,600,Crossroads Park,Crossroads Park,16000 10th Ave NE,98008.0,1321498.68106544,229076.288035765,-122.12656119380979,47.620656580008095
4280,650001,620199.0,65,KC Precinct 3 Headquarters,KC Precinct 3 HQ,22300 SE 231st St,98038.0,1340527.91433236,146477.785910264,-122.04414052772631,47.395092268997885
4281,903033,0.0,903,Wallingford Farmers Market,Wallingford Farmers Market,Meridian Ave N & N 50th St,98103.0,1270853.9998747,246035.999851182,-122.33321963485693,47.664624329234016
4282,5410008,775745.0,530,Bartell Drugs-Univ Village,Univ Village,2700 NE UNIVERSITY VILLAGE ST,98105.0,1279656.57413302,245477.065929681,-122.29745957366036,47.66355700429457
4283,2100001,834099.0,210,King County Records and Licensing,KC Records and Licensing,201 S Jackson St,98104.0,1270962.19880527,222095.856786683,-122.33089010427503,47.5990109355691
4284,6005006,0.0,600,41.5 Mini Park,41.5 Mini Park,SE 156th St and 240th Ave SE,0.0,1325004.88993227,212038.842123851,-122.11119888173023,47.57411566737566
4285,1085,0.0,300,Jackson Park Golf Course,Jackson Park GC,1000 NE 135th St,98125.0,1275339.66249128,268778.37464194,-122.31679793882566,47.7271987637031
4286,497,0.0,600,132nd Square Park,132nd Square Park,NE 132nd St & 132nd Pl NE,98034.0,1312446.37010185,264551.914919019,-122.16575197965727,47.717474974588484
4287,958,0.0,600,Bryant Neighborhood Playground,Bryant Park,40th Ave NE & NE 65th St,98115.0,1283113.20763969,249792.80532968,-122.2837644187048,47.67556585256258
4288,90032,0.0,90,Magnolia Neighborhood,Magnolia,W Mc Graw St & 34th Ave W,98199.0,1253967.9998541,237226.109006435,-122.40100538888512,47.639554354072416
4289,570043,875480.0,570,Kenmore P&R,Kenmore P&R,7346 NE Bothell Way,98028.0,1294249.00000061,279348.000156194,-122.24076416148765,47.75714364019779
4290,903047,0.0,903,Auburn Farmers Market,Auburn Farmers Market,1140 Auburn Way S,98001.0,1296956.00016403,111808.999933019,-122.21751005748877,47.29804819419045
4291,10000142,,800,True Light Chinese Christian Church,True Light Chinese Christian Church,26729 SE 76TH PL,98027.0,1356471.16000485,196391.556817442,-121.98278903170481,47.53258448128882
4292,10000148,,800,The Church of Jesus Christ LDS,The Church of Jesus Christ LDS,26106 164TH AVE SE,98042.0,1321179.93793653,136735.306379527,-122.12158582094955,47.36752575955463
4293,10000149,,800,Jehovah's Witness Kingdom Hall,Jehovah's Witness Kingdom Hall,19850 BEALL RD SW,98070.0,1240449.33069727,159883.137052268,-122.44924241468372,47.42679816527896
4294,10000156,,800,Seattle New Life Fellowship,Seattle New Life Fellowship,7718 NE 141ST ST,98034.0,1294973.88995503,268887.294699684,-122.23704191272053,47.72850696053084
4295,10000164,,800,Covington Foursquare Church,Covington Foursquare Church,17310 SE 256TH ST,98042.0,1323917.10273777,138751.883055016,-122.11067732329762,47.37317847401595
4296,10000191,,800,Holy Apostles Greek Orthodox Church,Holy Apostles Greek Orthodox Church,19421 ASHWORTH AVE N,98133.0,1269605.1496821,284546.908393517,-122.34134923064661,47.77011407934669
4297,10000192,,800,Gurudwara Sri Guru Tegh Bahadur Sahib Ji,Gurudwara Sri Guru Tegh Bahadur Sahib Ji,24260 132ND AVE SE,98042.0,1310631.26415202,142733.001077026,-122.16456437373468,47.38347379017217
4298,10000199,,800,Evangel Temple Full Gospel Church,Evangel Temple Full Gospel,14250 SE 13TH PL,98007.0,1315571.06299944,221613.925992027,-122.15007561398654,47.59992597962058
4299,10000217,,800,Beacon Hill Church,Beacon Hill Church,5801 BEACON AVE S,98108.0,1277463.62970002,204334.677414104,-122.3031686224717,47.550671479095286
4300,10000219,,800,Seattle Christian Center,Christian Center,8459 50TH AVE S,98118.0,1285106.59604135,195291.871024683,-122.27154021849546,47.52628098938014
4301,10000222,,800,St. George Episcopal Church,St. George Episcopal Church,24219 WITTE RD SE,98038.0,1339284.93814377,142577.442989185,-122.04890951332945,47.384347157310465
4302,10000224,,800,Zion Lutheran Church,Zion Lutheran Church,25105 132ND AVE SE,98042.0,1310197.14855044,140282.830780521,-122.16614512351782,47.37673710108504
4303,10000226,,800,Covenant Life Center,Covenant Life Center,2130 S 248TH ST,98198.0,1275722.37137152,142106.12864311,-122.30539852532667,47.3800125425877
4304,10000227,,800,Transformation Center,Transformation Center,3535 AUBURN WAY S,98092.0,1305938.49171343,107790.849504769,-122.18103376853071,47.28747136260201
4305,10000229,,800,Northlake Unitarian Universalist Church,Unitarian Universalist Church,308 4TH AVE S,98033.0,1303260.2792221,248439.031462431,-122.2018998064237,47.672866685915764
4306,10000230,,800,Paradise of Praise Ministry,Paradise of Praise Ministry,1316 SW HOLDEN ST,98106.0,1265170.55815761,198645.380721852,-122.35248386853115,47.53442282203275
4307,10000232,,800,Seattle Lamp First Presbyterian Church,Lamp First Presbyterian Church,11508 ROOSEVELT WAY NE,98125.0,1275128.63863511,263416.533003435,-122.31723514622598,47.71249097085658
4308,10000233,,800,Seattle Reformed Presbyterian Church,Reformed Presbyterian Church,6554 20TH AVE NE,98115.0,1277601.20947737,250592.509110853,-122.30619642367937,47.677470843294664
4309,10001731,0.0,580,Leased Lockers at Mount Baker Station,Mount Baker Station,2917 Rainier Ave S,98144.0,1278924.00013886,213971.000004932,-122.29799867824924,47.57716090191609
4310,10001732,0.0,580,Bike Cage at Northgate Station,Northgate Station,10200 1st Ave NE,98125.0,1272341.99985144,260000.000138357,-122.32828283653804,47.702978522107244
4311,10001734,0.0,580,Leased Lockers at Northgate Transit Center,Northgate Transit Center,10200 1st Ave NE,98125.0,1272530.00013161,259486.999852017,-122.32747900973385,47.70158241569411
4312,10001735,0.0,580,Leased Lockers at Othello Station,Othello Station,7100 Martin Luther King Jr. Way S,98118.0,1282913.00003485,199313.000121519,-122.280723353919,47.53719020455816
4313,2433,838251.0,64,Pioneer Square Post Office,Pioneer Square Post Office,217 1st Ave S,98104.0,1270074.9010392,222569.506758019,-122.33452323669395,47.600261805283196
4314,6007061,459589.0,600,Dakota Place Park,Dakota Place Park,4304 SW Dakota St,98116.0,1256875.89659736,210612.006722942,-122.38703300284043,47.5667687262116
4315,6005068,0.0,600,Eagle Scout Park,Eagle Scout Park,Brookside Blvd NE & NE 178th St,98155.0,1282639.40412536,279293.319163188,-122.28795060235517,47.75640195721249
4316,6002614,0.0,600,Big Rock Park,Big Rock Park,26400 NE Big Rock Rd,98019.0,1356623.35786319,266871.114020765,-121.98644778879935,47.725787898800384
4317,6003024,0.0,600,Shadow Lake Natural Area,Shadow Lake Natural Area,Peter Grubb Rd SE and SE 224th St,98058.0,1329549.8349106,149963.65590702,-122.08868659954317,47.404165286589155
